project_id,recommended_for_research,donor,title,year,flow_class,description,crs_sector_code,crs_sector_name,SCA_Sector ,status,intent,flow,all_recipients,recipient_condensed,usd_defl_2017,umbrella_project,year_uncertain,sources,sources_count,funding_agency,implementing_agency,recipient_agencies,recipient_agencies_count,amount,currency,deflators_used,exchange_rates_used,usd_current,start_actual,start_planned,end_actual,end_planned,recipient_count,recipient_cow_code,recipient_oecd_code,recipient_oecd_name,recipient_iso3,recipient_iso2,recipient_un_code,recipient_imf_code,line_of_credit,is_cofinanced,is_ground_truthing,loan_type,interest_rate,maturity,grace_period,grant_element,location_details,contacts
36243,TRUE,China,China donates books to Pakistan,2010,OOF-like,"In 2010, the Chinese Cultural Counsellor Yang Linhai presented a huge quantity of books to National University of Modern languages on behalf of the Embassy of China. The books were presented to Prof Dr Aziz Ahmad Khan, Rector NUML at a ceremony which was also attended by a large number of diplomats from the Embassy of China. The books are mostly about the Chinese culture, folk art and craft, traditional medicines etc.",110,Education,PROV GOODS,Completion,Mixed (Some Development),Grant,Pakistan,Pakistan,,FALSE,FALSE,"https://global.factiva.com/redir/default.aspx?P=sa&an=AIWNAT0020100127e61q00032&cat=a&ep=ASE, Media Report, including Wikileaks; https://global.factiva.com/redir/default.aspx?P=sa&an=PAKBNK0020100127e61r0004l&cat=a&ep=ASE, Media Report, including Wikileaks; https://global.factiva.com/redir/default.aspx?P=sa&an=PMDAIP0020100127e61r0000j&cat=a&ep=ASE, Media Report, including Wikileaks",3,"Chinese Embassy, Government Agency",,,,,,,,,,,,,1,770,665,Pakistan,PAK,PK,586,564,FALSE,FALSE,FALSE,,,,,,National University of Modern Languages,"Aziz Ahmad Khan, Prof Dr at National University of Modern Langages ; Yang Linhai, Chinese Cultural Counselor "
53636,TRUE,China,China donates desks and chairs to China-Afghan Friendship School,2017,OOF-like,"On April 15, China Embassy in Afghanistan donated desks and chairs to China-Afghan Friendship School in Paghman District, Kabul, Afghanistan. The school is renamed as 'China-Afghan Friendship School' （中阿友谊学校). This project is completed. In March 2018, China donated textbooks to China-Afghan Friendship School, which is recorded in project #54110.",110,Education,PROV GOODS,Completion,Mixed (Some Development),Grant,Afghanistan,Afghanistan,,FALSE,FALSE,"http://af.china-embassy.org/chn/zagx/sbwl/t1454014.htm, Government Source (Donor/Recipient); https://www.mfa.gov.cn/chn//pds/gjhdq/gj/yz/1206/1206x2/t1454015.htm, Government Source (Donor/Recipient)",2,"Chinese Embassy, Government Agency",,,,,,,,,,,15-Apr-17,,1,700,625,Afghanistan,AFG,AF,4,512,FALSE,FALSE,FALSE,,,,,,,
34442,TRUE,China,China grants 180 million RMB to Nepal for acquisition of Harbin Y-12E and MA60 aircrafts (linked to #34441),2013,OOF-like,"In 2013, Nepal signed an economic and technical cooperation agreement with China to procure and purchase six China-made airplanes. According to the deal, Nepal will acquire two aircrafts, a 19-seater Harbin Y-12E and a 58-seater Modern Ark 60 (MA60) on grant (project #34442) and three Harbin Y12E and a MA60 on a concessional loan (project #34441). The grant for the acquisition of the Harbin Y-12E and the MA60 is worth RMB 180 million (about Rs 2.98 billion). On 28 April 2014, the delivery ceremony of the Chinese MA60 aircraft was held in Kathmandu. Chairman of AVIC International [中国航空技术国际控股有限公司] Wu Guangquan [吴光权] and Nepal Airlines General Manager Karel [卡雷尔] signed MA60 aircraft technical transfer documents [新舟60飞机技术移交文件].",210,Transport and Storage,PROV GOODS,Completion,Mixed (Some Development),Grant,Nepal,Nepal,28285831.18,FALSE,FALSE,"https://global.factiva.com/redir/default.aspx?P=sa&an=XNEWS00020130920e99k005hb&cat=a&ep=ASE, Media Report, including Wikileaks; https://global.factiva.com/redir/default.aspx?P=sa&an=MENREP0020140103e9bs0088a&cat=a&ep=ASE, Media Report, including Wikileaks; http://np.mofcom.gov.cn/article/jmxw/201404/20140400567444.shtml, Government Source (Donor/Recipient); http://thebricspost.com/china-delivers-1st-of-6-aircrafts-to-nepal/#.VY0dmRuqpHw, Media Report, including Wikileaks; http://www.travelbiznews.com/news/item/2326-nepal-gets-first-china-made-ma-60-aircraft-after-28-years, Media Report, including Wikileaks; http://news.xinhuanet.com/english/china/2014-04/27/c_133293653.htm, Media Report, including Wikileaks; http://np.china-embassy.org/chn/xwdt/t1150663.htm, Government Source (Donor/Recipient); http://np.china-embassy.org/chn/xwdt/t1103572.htm, Government Source (Donor/Recipient); http://202.45.144.222/aim/viewActivityPreview.do~public=true~pageId=2~activityId=10843~language=en, Government Source (Donor/Recipient); http://www.mof.gov.np/uploads/document/file/DP_Profile_2014_20140918055857.pdf, Government Source (Donor/Recipient); http://kathmandupost.ekantipur.com/news/2017-01-26/nas-new-chinese-aircraft-arrives.html, Media Report, including Wikileaks; http://en.karobardaily.com/news/1194, Media Report, including Wikileaks",12,,,,,180000000,CNY,1.027091392,6.195758346,29052133.73,28-Nov-13,28-Nov-13,,31-Dec-15,1,790,660,Nepal,NPL,NP,524,558,FALSE,FALSE,FALSE,,,,,,,"Peng Wei [彭伟], Commercial Counsellor Peng Wei ; Wu Chuntai [吴春太], Chinese Ambassador to Nepal "
34339,TRUE,China,China loans Bangladesh $240 million to buy 6 dredgers,2013,OOF-like,"The Bangladesh Shipping Corporation (BSC) will borrow $240 million to import six dredgers from China in a bid to enrich the fleet of the state-owned marine transport provider. The loan has a 2% interest rate and a 20 year repayment period. The dredgers arrived at the Mawa Site on 13 Jan 2015, and accomplished Custom Clearance on 16 Jan 2015. ",210,Transport and Storage,PROV GOODS,Completion,Mixed (Some Development),Export credits,Bangladesh,Bangladesh,233669566.1,FALSE,TRUE,"https://global-factiva-com.proxy.wm.edu/aa/?ref=FNEXBD0020130807e98700001&pp=1&fcpil=en&napc=S&sa_from=, Media Report, including Wikileaks; http://www.dredgingtoday.com/2014/10/09/picture-of-the-day-six-dredgers-lined-up-for-delivery/, Other Official Source (non-Donor, non-Recipient); http://bba-beta.dayspringltd.com/wp-content/uploads/2015/01/IMG2.pdf, Implementing/Intermediary Agency Source; http://www.dailymail.co.uk/indiahome/indianews/article-2140557/Friend-Chinas-projects-run-rough-weather-Bangladesh.html, Media Report, including Wikileaks",4,,,"Bangladesh Shipping Corporation, State-Owned Company",1,240000000,USD,1.027091392,1,240000000,,,,,1,771,666,Bangladesh,BGD,BD,50,513,FALSE,FALSE,FALSE,Concessional,2,20,,44.92,Mawa,
33495,TRUE,China,China loans Sri Lanka 102.7m USD loan to purchase Chinese S12 power trains,2012,OOF-like,"13 new Class S12 power set trains are to be imported from China by. These new power sets were built for Sri Lanka Railways by China's CSR Corporation. The trains were imported under a special loan scheme approved by the Chinese government. The first batch arrived in Sri Lanka in August 2012 and were to replace locomotive-hauled passenger trains. Seven of the S12 DMUs were ordered to strengthen long-distance travel on the Main line from Colombo to Badulla. Four of S12s will serve the Kelani Valley Line. The remaining two designed as luxury trains. In September 2012, the first units had trial runs.The first Main-Line train using the S12 began in 23 October 2012. Sources differ on exact transaction amount. Four different figures were found, all varying quite widely, $101 USD million, 9 billion rupees, 13,642 million rupees and lastly 11,900 million rupees. The figure used in the transaction amount is taken from the Sri Lankan Ministry of Internal Transport.",210,Transport and Storage,PROV GOODS,Completion,Mixed (Some Development),Loan (excluding debt rescheduling),Sri Lanka,Sri Lanka,104139355.9,FALSE,FALSE,"https://global.factiva.com/aa/?ref=DAINSL0020120803e8840003w&pp=1&fcpil=en&napc=S&sa_from=, Media Report, including Wikileaks; http://archives.dailynews.lk/2012/09/05/news21.asp, Media Report, including Wikileaks; http://archives.dailynews.lk/2012/10/18/news17.asp, Media Report, including Wikileaks; http://www.priu.gov.lk/news_update/Current_Affairs/ca201004/20100423power_sets_railway_from_china.htm, Government Source (Donor/Recipient); http://www.transport.gov.lk/web/index.php?option=com_content&view=article&id=160&Itemid=109&lang=en, Government Source (Donor/Recipient)",5,,,"Sri Lanka Railways (SLR), Government Agency",1,102700000,USD,0.98617856,1,102700000,,,,,1,780,640,Sri Lanka,LKA,LK,144,524,FALSE,FALSE,FALSE,,,,,,,"B.A.P. Ariyarathna, Sri Lanka Railways General Manager "
40070,TRUE,China,China loans Uzbekistan $70.11m for purchase of Chinese electric locomotives,2009,OOF-like,"In November, 2007, China and Uzbekistan signed MOU which pledged to offer Uzbekistan concessional loans for purchasing electric locomotives from China. The contracted was signed in May, 2009. In 2010, Uzbekistan Temir Yollari state joint stock railway company received three electric locomotives, which were made by China Zhuzhou Electrical Locomotive Works. Uzbekistan Temir Yollari received electric locomotives within the agreement with Zhuzhou Electrical Locomotive Works. In line with the document, the Chinese company would supply 15 electric locomotives. The Uzbek company received first two locomotives in June 2010. The Chinese company planned to supply other 10 by the end of 2010. The cost of the project is $75.53 million USD, which is financed due to loan of China for $70.11 million USD and own funds of the Uzbek railway company for $5.42 million USD. Loan funds are provided for 20 years, including a five-year grace period, at a rate of two percent per annum. The project speed of the electric locomotives makes up 160 km per hour, which would allow to double passenger turnover at the electrified railway roads of Uzbekistan. New equipment will be used on railway lines Samarkand - Khojidavlet and Navoi - Samarkand. ",210,Transport and Storage,PROV GOODS,Implementation,Mixed (Some Development),Export credits,Uzbekistan,Uzbekistan,91118535.5,FALSE,FALSE,"https://global-factiva-com.proxy.wm.edu/redir/default.aspx?P=sa&NS=16&AID=9VIV000400&an=UZBDAY0020100812e68c0008e&cat=a&ep=ASI, Media Report, including Wikileaks; https://global-factiva-com.proxy.wm.edu/redir/default.aspx?P=sa&NS=16&AID=9VIV000400&an=TRENDE0020100608e668004ed&cat=a&ep=ASI, Media Report, including Wikileaks; http://www.chinadaily.com.cn/dfpd/2010-04/22/content_9762036.htm, Media Report, including Wikileaks; http://uz.mofcom.gov.cn/aarticle/jmxw/200805/20080505524955.html, Media Report, including Wikileaks; http://finance.ifeng.com/roll/20100613/2312038.shtml, Media Report, including Wikileaks; https://zh.wikipedia.org/wiki/O'Z-Y%E5%9E%8B%E7%94%B5%E5%8A%9B%E6%9C%BA%E8%BD%A6, Other",6,,Zhouzhou Electrical Locomotive Works ,,,70110000,USD,0.769437301,1,70110000,,,,,1,704,617,Uzbekistan,UZB,UZ,860,927,FALSE,FALSE,FALSE,Concessional,2,20,5,54.52," Samarkand, Khojidavlet, Navoi",
53857,TRUE,China,China provides 37 million PKR for Establishment of Geodetic Datum of Pakistan,2017,Vague (Official Finance),"A Pakistani government project status report in May 2017-18 records the project. China provides financing of 34.374 million PKR for the project 'Establishment of Geodetic Datum of Pakistan.' The executing agency is noted as Defense. Commitment year and project status are both uncertain. According to a Pakistani Economic Affairs Division Year Book in the fiscal year of 2016/17, Letter of Exchange signed on 13th May, 2017. Implementation agreement yet to be signed. The committed amount is CNY99.9 million. This is much larger than the 34 million rupees amount mentioned above. According to the Pakistan Ministry of Finance Estimates of Foreign Assistance for 2017-2018, the revised budget predicted 0 funds for that year, indicating that likely no funds were disbursed in 2016-2017 for the project. Pakistan estimates Chinese loan to the project to be 34.374 million Pakistani rupees in 2017-2018. According to the Pakistan Ministry of Finance Estimates of Foreign Assistance for 2017-2018, the revised budget estimate for 2018/9 is 18.197 million Pakistani Rupees, meaning that the project had not started construction as of 2017. No further information has been found. The sources above all document the project amount and specify the funding type as loan, but no other source could confirm this; for now, flow type is coded as vague. STAFF_NOTE: as the purpose of the project is military, for now crs sector is coded as unallocated and intent as representational. ",998,Unallocated / Unspecified,PROV GOODS,Pipeline: Commitment,Mixed (Some Development),Loan (excluding debt rescheduling),Pakistan,Pakistan,325958.4388,FALSE,TRUE,"http://www.ead.gov.pk/frmDetails.aspx, Government Source (Donor/Recipient); http://www.ead.gov.pk/userfiles1/file/EAD/2018/Final%20PCP%20Year%20Book%202016-17%20.pdf, Government Source (Donor/Recipient); http://www.finance.gov.pk/budget/Estimates_of_Foreign_Assistant_2017_18.pdf, Government Source (Donor/Recipient); http://www.finance.gov.pk/budget/Estimates_of_Foreign_Assistance_2018_19.pdf, Government Source (Donor/Recipient)",4,,,,,34374000,PKR,1,105.4551621,325958.4388,,,,,1,770,665,Pakistan,PAK,PK,586,564,FALSE,FALSE,FALSE,,,,,,,
35120,TRUE,China,China provides CNY650 million in supplier's credit for China National Machinery Co to export 175 railway coaches to Pakistan (Linked to projects #56551 and #56552),2001,OOF-like,"In 2001, China and Pakistan signed an agreement to supply 69 locomotives and 175 passenger coaches worth 100 million USD to Pakistan to modernize its railway system. Under the contract, the Exim Bank of China will meet 87.5 per cent of the financial requirements of the export supplier credit basis, while the rest will be arranged by Pakistan Railways. The repayment period for the credit is 15 years. The grace period will be three years and the interest rate will be about five per cent. China National Machinery and Equipment Import and Export Corporation will export the 175 passenger carriages. Another Chinese Company, Dongfang Electric Corporation (DEC) will provide altogether 69 modern locomotive engines worth 100 million USD to Pakistan within a period of two years. Under the agreement, 15 complete locomotives are to be manufactured in China, while the rest of 54 will be assembled in Pakistan. China will provide both spare parts and technology. According to the annual report by EXIM Bank of China of 2003, in March that year the bank agreed to provide CNY650 million (roughly the equivalent of USD100 million at the conversion rate of the time) in supplier's credits for China National Machinery, and later in July, the bank signed a similar deal with Donfang Electric Corporation for two lines of supplier's credit, one of CNY680 million and the other of USD4.6 million, to support the latter's export of 69 locomotives. This project captures the export of railway carriages. For details of the other project, see projects #56551 and #56552. These are linked together because they are signed and implemented simultaneously. ",210,Transport and Storage,PROV GOODS,Completion,Mixed (Some Development),Export credits,Pakistan,Pakistan,171144147.4,FALSE,FALSE,"https://global.factiva.com/redir/default.aspx?P=sa&an=afpr000020010709dx5a030yj&cat=a&ep=ASE, Media Report, including Wikileaks; https://global.factiva.com/redir/default.aspx?P=sa&an=prn0000020011116dxbg000fc&cat=a&ep=ASE, Media Report, including Wikileaks; https://global.factiva.com/redir/default.aspx?P=sa&an=PAPRIN0020030714dz7c000d7&cat=a&ep=ASE, Media Report, including Wikileaks; https://global.factiva.com/redir/default.aspx?P=sa&an=paprin0020010714dx5a00gew&cat=a&ep=ASE, Media Report, including Wikileaks; https://global.factiva.com/redir/default.aspx?P=sa&an=bbcsap0020010710dx5b001qv&cat=a&ep=ASE, Media Report, including Wikileaks; https://global.factiva.com/redir/default.aspx?P=sa&an=afpr000020010709dx5b02y72&cat=a&ep=ASE, Media Report, including Wikileaks; https://global.factiva.com/redir/default.aspx?P=sa&an=paprin0020010814dx8b0009s&cat=a&ep=ASE, Media Report, including Wikileaks; https://global.factiva.com/redir/default.aspx?P=sa&an=PAPRIN0020030531dz5t0005l&cat=a&ep=ASE, Media Report, including Wikileaks; https://global.factiva.com/redir/default.aspx?P=sa&an=HNTM000020050714e17e000h5&cat=a&ep=ASE, Media Report, including Wikileaks; https://global.factiva.com/redir/default.aspx?P=sa&an=HNTM000020050714e17e000h5&cat=a&ep=ASE, Media Report, including Wikileaks; http://pk.mofcom.gov.cn/article/ztdy/200803/20080305410943.shtml, Government Source (Donor/Recipient); http://finance.takungpao.com/q/2013/0913/1903430.html, Media Report, including Wikileaks; http://www.eximbank.gov.cn/aboutExim/annals/2003/201807/P020180712541418438938.pdf, Implementing/Intermediary Agency Source",13,"Export-Import Bank of China, Government Agency","China National Machinery and Equipment Import & Export Corporation, State-Owned Company",,,650000000,CNY,0.458854256,8.277068333,78530220.34,,,,,1,770,665,Pakistan,PAK,PK,586,564,FALSE,TRUE,FALSE,Concessional,5,15,3,28.86,,"Hu Cheng, China's Vice Minister for Foreign Trade and Economic Affairs ; Saeeduz Zafar, Pakistan Railways' chairman "
56551,TRUE,China,China provides CNY680 million in supplier's credit for Dongfang Electric Co to export 69 locomotives to Pakistan (Linked to projects #35120 and #56552) ,2001,OOF-like,"In 2001, China and Pakistan signed an agreement to supply 69 locomotives and 175 passenger coaches worth 100 million USD to Pakistan to modernize its railway system. Under the contract, the Exim Bank of China will meet 87.5 per cent of the financial requirements of the export supplier credit basis, while the rest will be arranged by Pakistan Railways. The repayment period for the credit is 15 years. The grace period will be three years and the interest rate will be about five per cent. China National Machinery and Equipment Import and Export Corporation will export the 175 passenger carriages. Another Chinese Company, Dongfang Electric Corporation (DEC) will provide altogether 69 modern locomotive engines worth 100 million USD to Pakistan within a period of two years. Under the agreement, 15 complete locomotives are to be manufactured in China, while the rest of 54 will be assembled in Pakistan. China will provide both spare parts and technology. According to the annual report by EXIM Bank of China of 2003, in March that year the bank agreed to provide CNY650 million (roughly the equivalent of USD100 million at the conversion rate of the time) in supplier's credits for China National Machinery, and later in July, the bank signed a similar deal with Donfang Electric Corporation for two lines of supplier's credit, one of CNY680 million and the other of USD4.6 million, to support the latter's export of 69 locomotives. This project captures the export of locomotives, specifically the loan denominated in Chinese Yuan. For details of the loan denominated for the same project in USD, see project #56552. For details of the other project involving railway coaches, see #35120. These are linked together because they are signed and implemented simultaneously. ",210,Transport and Storage,PROV GOODS,Completion,Mixed (Some Development),Export credits,Pakistan,Pakistan,179043108,FALSE,FALSE,"https://global.factiva.com/redir/default.aspx?P=sa&an=afpr000020010709dx5a030yj&cat=a&ep=ASE, Media Report, including Wikileaks; https://global.factiva.com/redir/default.aspx?P=sa&an=prn0000020011116dxbg000fc&cat=a&ep=ASE, Media Report, including Wikileaks; https://global.factiva.com/redir/default.aspx?P=sa&an=PAPRIN0020030714dz7c000d7&cat=a&ep=ASE, Media Report, including Wikileaks; https://global.factiva.com/redir/default.aspx?P=sa&an=paprin0020010714dx5a00gew&cat=a&ep=ASE, Media Report, including Wikileaks; https://global.factiva.com/redir/default.aspx?P=sa&an=bbcsap0020010710dx5b001qv&cat=a&ep=ASE, Media Report, including Wikileaks; https://global.factiva.com/redir/default.aspx?P=sa&an=afpr000020010709dx5b02y72&cat=a&ep=ASE, Media Report, including Wikileaks; https://global.factiva.com/redir/default.aspx?P=sa&an=paprin0020010814dx8b0009s&cat=a&ep=ASE, Media Report, including Wikileaks; https://global.factiva.com/redir/default.aspx?P=sa&an=PAPRIN0020030531dz5t0005l&cat=a&ep=ASE, Media Report, including Wikileaks; https://global.factiva.com/redir/default.aspx?P=sa&an=HNTM000020050714e17e000h5&cat=a&ep=ASE, Media Report, including Wikileaks; https://global.factiva.com/redir/default.aspx?P=sa&an=HNTM000020050714e17e000h5&cat=a&ep=ASE, Media Report, including Wikileaks; http://pk.mofcom.gov.cn/article/ztdy/200803/20080305410943.shtml, Government Source (Donor/Recipient); http://finance.takungpao.com/q/2013/0913/1903430.html, Media Report, including Wikileaks; http://www.eximbank.gov.cn/aboutExim/annals/2003/201807/P020180712541418438938.pdf, Implementing/Intermediary Agency Source",13,"Export-Import Bank of China, Government Agency","Dongfang Electric, State-Owned Company",,,680000000,CNY,0.458854256,8.277068333,82154692.05,,,,,1,770,665,Pakistan,PAK,PK,586,564,FALSE,FALSE,FALSE,,,,,,,
56552,TRUE,China,China provides USD4.6 million in supplier's credit for Dongfang Electric Co to export 69 locomotives to Pakistan (Linked to projects #35120 and #56551) ,2001,OOF-like,"In 2001, China and Pakistan signed an agreement to supply 69 locomotives and 175 passenger coaches worth 100 million USD to Pakistan to modernize its railway system. Under the contract, the Exim Bank of China will meet 87.5 per cent of the financial requirements of the export supplier credit basis, while the rest will be arranged by Pakistan Railways. The repayment period for the credit is 15 years. The grace period will be three years and the interest rate will be about five per cent. China National Machinery and Equipment Import and Export Corporation will export the 175 passenger carriages. Another Chinese Company, Dongfang Electric Corporation (DEC) will provide altogether 69 modern locomotive engines worth 100 million USD to Pakistan within a period of two years. Under the agreement, 15 complete locomotives are to be manufactured in China, while the rest of 54 will be assembled in Pakistan. China will provide both spare parts and technology. According to the annual report by EXIM Bank of China of 2003, in March that year the bank agreed to provide CNY650 million (roughly the equivalent of USD100 million at the conversion rate of the time) in supplier's credits for China National Machinery, and later in July, the bank signed a similar deal with Donfang Electric Corporation for two lines of supplier's credit, one of CNY680 million and the other of USD4.6 million, to support the latter's export of 69 locomotives. This project captures the export of locomotives, specifically the loan denominated in USD. For details of the loan denominated for the same project in CNY, see project #56551. For details of the other project involving railway coaches, see #35120. These are linked together because they are signed and implemented simultaneously. ",210,Transport and Storage,PROV GOODS,Completion,Mixed (Some Development),Export credits,Pakistan,Pakistan,10024969.68,FALSE,FALSE,"https://global.factiva.com/redir/default.aspx?P=sa&an=afpr000020010709dx5a030yj&cat=a&ep=ASE, Media Report, including Wikileaks; https://global.factiva.com/redir/default.aspx?P=sa&an=prn0000020011116dxbg000fc&cat=a&ep=ASE, Media Report, including Wikileaks; https://global.factiva.com/redir/default.aspx?P=sa&an=PAPRIN0020030714dz7c000d7&cat=a&ep=ASE, Media Report, including Wikileaks; https://global.factiva.com/redir/default.aspx?P=sa&an=paprin0020010714dx5a00gew&cat=a&ep=ASE, Media Report, including Wikileaks; https://global.factiva.com/redir/default.aspx?P=sa&an=bbcsap0020010710dx5b001qv&cat=a&ep=ASE, Media Report, including Wikileaks; https://global.factiva.com/redir/default.aspx?P=sa&an=afpr000020010709dx5b02y72&cat=a&ep=ASE, Media Report, including Wikileaks; https://global.factiva.com/redir/default.aspx?P=sa&an=paprin0020010814dx8b0009s&cat=a&ep=ASE, Media Report, including Wikileaks; https://global.factiva.com/redir/default.aspx?P=sa&an=PAPRIN0020030531dz5t0005l&cat=a&ep=ASE, Media Report, including Wikileaks; https://global.factiva.com/redir/default.aspx?P=sa&an=HNTM000020050714e17e000h5&cat=a&ep=ASE, Media Report, including Wikileaks; https://global.factiva.com/redir/default.aspx?P=sa&an=HNTM000020050714e17e000h5&cat=a&ep=ASE, Media Report, including Wikileaks; http://pk.mofcom.gov.cn/article/ztdy/200803/20080305410943.shtml, Government Source (Donor/Recipient); http://finance.takungpao.com/q/2013/0913/1903430.html, Media Report, including Wikileaks; http://www.eximbank.gov.cn/aboutExim/annals/2003/201807/P020180712541418438938.pdf, Implementing/Intermediary Agency Source",13,"Export-Import Bank of China, Government Agency","Dongfang Electric, State-Owned Company",,,4600000,USD,0.458854256,1,4600000,,,,,1,770,665,Pakistan,PAK,PK,586,564,FALSE,FALSE,FALSE,,,,,,,
53934,TRUE,China,China's Exim Bank loans $17.3 million USD to Uzbekistan to supply housing stock with cold and hot water meters,2007,OOF-like,"On April 30, 2007, the deputy governor of the China Export-Import Bank of Uzbekistan, Li Jun, and the chairman of Ipoteka Bank, Mr. Sarah Babel, signed a loan agreement. According to the agreement, the Export-Import Bank will provide Uzbekistan with a loan of US$17.3 million under the Shanghai Cooperation Organization’s $900 million preferential export buyer’s credit for Uzbekistan’s procurement of Chinese-produced hot and cold water meters. The loan has an interest rate of 2% per year, 5-year grace period, and a 20 year maturity, and is to be paid semi-annually. The Chinese executives of the project, China National Machinery Import and Export Corporation (Group) and the “Yiyang” Uzbekistan Branch, will provide more than 1 million hot and cold water meters to Uzbek public utilities and state local governments, and will be responsible for the installation of water meters. These water meters will all be installed in bungalows and buildings in Tashkent and other states. Staff_Note: According to ECCO, the loan amount was 17 million, but defaulted to $17.3 since this was the amount reported by more official sources. ",160,Other Social infrastructure and services,PROV GOODS,Completion,Mixed (Some Development),Export credits,Uzbekistan,Uzbekistan,26962068.44,FALSE,FALSE,"http://uz.mofcom.gov.cn/article/zxhz/200705/20070504634630.shtml, Government Source (Donor/Recipient); https://www.unece.org/fileadmin/DAM/hlm/documents/Publications/CP_Uzbekistan_withCorr.EN.pdf, NGO/Civil Society/Advocacy; http://www.ipotekabank.uz/upload/Ipoteka_bank_2017%20Report%20and%20Opinion_ENG%20with%20sign.pdf, Implementing/Intermediary Agency Source; https://www.adb.org/sites/default/files/project-document/64787/42489-uzb-rrp.pdf, Other Official Source (non-Donor, non-Recipient)",4,"China Export-Import Bank, State-Owned Company","China National Machinery and Equipment Import & Export Corporation, State-Owned Company",,,17300000,USD,0.641642166,1,17300000,,,,,1,704,617,Uzbekistan,UZB,UZ,860,927,FALSE,FALSE,FALSE,,2,20,5,54.52,,
53842,TRUE,China,Confucius Institute Donated Language Lab to the Tashkent State Institute of Oriental Studies,2016,OOF-like,"On March 29, 2016, Confucius Institute donated the language lab to the Tashkent State Institute of Oriental Studies. Ambassador Sun and President Mannarov jointly cut the ribbon for the voice lab. The lab contains 36 teaching equipment. STAFF_NOTE: Project is coded as mixed due to development and representational nature. ",110,Education,PROV GOODS,Completion,Mixed (Some Development),Grant,Uzbekistan,Uzbekistan,,FALSE,FALSE,"http://uz.chineseembassy.org/chn/sgxx/sgsd/t1351581.html, Government Source (Donor/Recipient); http://www.xinhuanet.com/world/2016-03/30/c_128847300.htm, Media Report, including Wikileaks",2,"Confucius Institute, Government Agency",,,,,,,,,,,,,1,704,617,Uzbekistan,UZB,UZ,860,927,FALSE,FALSE,FALSE,,,,,,Tashkent,
40085,TRUE,China,Exim Bank commits $172 million USD for locomotives in Kazakhstan,2002,OOF-like,"On December 31, 2002 the Export-Import Bank of China committed $172 million to be provided to the Kazakh railroad for 14 years at 5.3% annually without government guarantees, according to company President Yerlan Atamkulov. Kazakhstan Temir Zholy planned to buy locomotives from Chinese plants and assemble them in the city of Chou (Dzhambulsk region). ",210,Transport and Storage,PROV GOODS,Pipeline: Commitment,Mixed (Some Development),Loan (excluding debt rescheduling),Kazakhstan,Kazakhstan,372588071.6,FALSE,FALSE,"https://global-factiva-com.proxy.wm.edu/redir/default.aspx?P=sa&an=weklb00020030102dycv0000m&cat=a&ep=ASE, Media Report, including Wikileaks",1,"Export-Import Bank of China, Government Agency","Kazakhstan Temir Zholy, State-Owned Company","Kazakhstan Temir Zholy, State-Owned Company",1,172000000,USD,0.46163582,1,172000000,,,,,1,705,613,Kazakhstan,KAZ,KZ,398,916,FALSE,FALSE,FALSE,Non-Concessional,5.3,14,,22.14,Chou,"Yerlan Atamkulov, President of Kazakh company "
